securityid,ticker,figi,mindate,maxdate
2482,MCGC,"",2003-09-10 00:00:00,2015-08-18 00:00:00
2509,CHR,"",2003-09-10 00:00:00,2008-01-07 00:00:00
2527,RMD,BBG000L4M7F1,2003-09-10 00:00:00,
12696,TPCG,"",2010-05-05 00:00:00,2012-12-20 00:00:00
2546,HME,"",2003-09-10 00:00:00,2015-10-07 00:00:00
2489,PBY,"",2003-09-10 00:00:00,2016-02-04 00:00:00
2529,FMSB,"",2003-09-10 00:00:00,2008-02-03 00:00:00
2523,RIVR,"",2003-09-10 00:00:00,2016-02-29 00:00:00
2466,CBNJ,"",2003-09-10 00:00:00,2016-05-02 00:00:00
2541,PPR,"",2003-09-10 00:00:00,
2548,LBAI,BBG000CSQ9Q8,2003-09-10 00:00:00,
2488,MEH,"",2003-09-10 00:00:00,2008-02-03 00:00:00
2544,GRA,BBG00FZLLQL7,2003-09-10 00:00:00,
2559,RGS,BBG00KD947T0,2003-09-10 00:00:00,
2427,MMA,"",2003-09-10 00:00:00,2008-02-05 00:00:00
2556,PBT,BBG000BQV317,2003-09-10 00:00:00,
2557,ED,BBG000BHLYS1,2003-09-10 00:00:00,
2514,FULT,BBG000BJZM26,2003-09-10 00:00:00,
2561,FWRD,BBG000BRCHB4,2003-09-10 00:00:00,
2555,MCRI,BBG000BJ0932,2003-09-10 00:00:00,
2454,VAI,"",2003-09-10 00:00:00,2003-11-02 00:00:00
2420,PFD,BBG000BDMG71,2003-09-10 00:00:00,
2441,JUNI,"",2003-09-10 00:00:00,2004-01-01 00:00:00
2442,NMN,"",2003-09-10 00:00:00,2004-01-13 00:00:00
2421,XLL,"",2003-09-10 00:00:00,2004-01-29 00:00:00
2483,CAQ,"",2003-09-10 00:00:00,2008-04-28 00:00:00
10031,EXLS,BBG000NS3P30,2006-10-20 00:00:00,
2475,FFBK,"",2003-09-10 00:00:00,2004-05-16 00:00:00
2439,CSA,"",2003-09-10 00:00:00,2004-06-03 00:00:00
2448,EWF,"",2003-09-10 00:00:00,2004-06-30 00:00:00
2499,MEDT,"",2003-09-10 00:00:00,2004-06-30 00:00:00
2463,LOGN,BBG000FBKL27,2003-09-10 00:00:00,2004-07-18 00:00:00
2435,BUNZ,"",2003-09-10 00:00:00,2004-08-04 00:00:00
2537,HOMF,"",2003-09-10 00:00:00,2008-05-01 00:00:00
2494,GTM,"",2003-09-10 00:00:00,2004-09-30 00:00:00
2490,DFBS,"",2003-09-10 00:00:00,2004-10-03 00:00:00
2521,VWKS,"",2003-09-10 00:00:00,2005-01-03 00:00:00
2422,ALOT,BBG000BBMCY4,2003-09-10 00:00:00,
2519,ASG,BBG000DQH311,2003-09-10 00:00:00,
11396,GHQ,"",2008-03-20 00:00:00,2009-09-24 00:00:00
10027,BVEX,"",2006-10-19 00:00:00,2006-10-19 00:00:00
2607,IVGN,"",2003-09-10 00:00:00,2008-11-23 00:00:00
2685,RYAN,"",2003-09-10 00:00:00,2006-11-01 00:00:00
2573,AWR,BBG000F964B6,2003-09-10 00:00:00,
12180,IWX,BBG000PBGXC4,2009-09-28 00:00:00,
2693,VCP,"",2003-09-10 00:00:00,2009-11-17 00:00:00
2633,AZN,BBG000BZ0DK8,2003-09-10 00:00:00,
2599,DDS,BBG000BS4MP5,2003-09-10 00:00:00,
2671,TCNO,"",2003-09-10 00:00:00,2005-04-03 00:00:00
2591,KRV,"",2003-09-10 00:00:00,2007-01-10 00:00:00
2643,BLUE,BBG000QGWY50,2003-09-10 00:00:00,2005-05-15 00:00:00
12377,CXDC,BBG000S23CB2,2009-11-27 00:00:00,
2710,GBN,"",2003-09-10 00:00:00,2010-05-02 00:00:00
2675,STNJ,"",2003-09-10 00:00:00,2007-03-18 00:00:00
2614,JBOH,"",2003-09-10 00:00:00,2005-04-20 00:00:00
1771,UDW,"",2003-09-10 00:00:00,2010-05-04 00:00:00
2588,ASCA,"",2003-09-10 00:00:00,2013-08-13 00:00:00
2686,SXD,"",2003-09-10 00:00:00,2005-05-01 00:00:00
2656,MPAC,"",2003-09-10 00:00:00,2013-09-30 00:00:00
16656,BMCH,BBG00GNHQWV8,2016-06-07 00:00:00,
2593,MECA,"",2003-09-10 00:00:00,2009-03-15 00:00:00
16657,SPDN,"",2016-06-08 00:00:00,
2618,DELT,"",2003-09-10 00:00:00,
2678,BTU,"",2003-09-10 00:00:00,2016-04-13 00:00:00
2669,PD,"",2003-09-10 00:00:00,2007-03-19 00:00:00
2704,SZF,"",2003-09-10 00:00:00,2010-07-29 00:00:00
2596,ANH,BBG000C0RS40,2003-09-10 00:00:00,
2661,ALB,BBG000BJ26K7,2003-09-10 00:00:00,
2641,IDC,"",2003-09-10 00:00:00,2010-07-29 00:00:00
2660,LCI,BBG000G3MYL3,2003-09-10 00:00:00,
2576,APH,BBG000B9YJ35,2003-09-10 00:00:00,
2659,DMH,"",2003-09-10 00:00:00,2010-08-02 00:00:00
14494,USAC,BBG001QYKF35,2013-01-15 00:00:00,
2605,NTC,"",2003-09-10 00:00:00,
2606,CAT,BBG000BF0K17,2003-09-10 00:00:00,
2631,CHP,"",2003-09-10 00:00:00,2010-10-07 00:00:00
12376,ETD,"",2009-11-27 00:00:00,2010-10-19 00:00:00
2609,ISL,"",2003-09-10 00:00:00,
2701,MCA,"",2003-09-10 00:00:00,
2613,CVX,BBG000K4ND22,2003-09-10 00:00:00,
2642,PFSB,"",2003-09-10 00:00:00,2007-04-01 00:00:00
2590,WPD,"",2003-09-10 00:00:00,2007-04-23 00:00:00
2623,MAC,BBG000BL9C59,2003-09-10 00:00:00,
2617,BFR,BBG00JPYGNN3,2003-09-10 00:00:00,
2594,RCOM,"",2003-09-10 00:00:00,
2581,ADO,"",2003-09-10 00:00:00,2007-06-04 00:00:00
2689,PNRG,BBG000C4BZQ9,2003-09-10 00:00:00,
2638,SHR,"",2003-09-10 00:00:00,2010-03-09 00:00:00
2571,SRT,BBG000BNXS80,2003-09-10 00:00:00,
2570,PWEI,"",2003-09-10 00:00:00,2007-06-24 00:00:00
2601,VAS,"",2003-09-10 00:00:00,2007-07-01 00:00:00
2612,CELG,BBG000BFC8J2,2003-09-10 00:00:00,
2666,CBM,BBG000C0XBT3,2003-09-10 00:00:00,
2645,MJV,"",2003-09-10 00:00:00,2011-01-30 00:00:00
2711,MAF,"",2003-09-10 00:00:00,2009-08-25 00:00:00
2628,MLEA,"",2003-09-10 00:00:00,2007-07-25 00:00:00
2708,CIR,BBG00KD935D2,2003-09-10 00:00:00,
2651,FLA,"",2003-09-10 00:00:00,2007-07-26 00:00:00
2589,KOF,BBG000BJ87V7,2003-09-10 00:00:00,
2580,DKF,"",2003-09-10 00:00:00,2011-04-26 00:00:00
2709,HC,"",2003-09-10 00:00:00,2007-08-20 00:00:00
2698,FLIC,BBG000BJMDS2,2003-09-10 00:00:00,
2692,PXG,BBG000GY5BS7,2003-09-10 00:00:00,2011-03-09 00:00:00
2634,FCFL,"",2003-09-10 00:00:00,2011-06-12 00:00:00
2639,SSD,BBG000JLC8L8,2003-09-10 00:00:00,
2626,PPD,"",2003-09-10 00:00:00,2011-06-30 00:00:00
2683,BJ,"",2003-09-10 00:00:00,2011-10-02 00:00:00
2663,GMR,"",2003-09-10 00:00:00,2011-11-17 00:00:00
2630,ASBP,"",2003-09-10 00:00:00,2005-07-10 00:00:00
2608,CGNX,BBG000BPBVW5,2003-09-10 00:00:00,
2583,CHRW,"",2003-09-10 00:00:00,2005-10-16 00:00:00
2600,FFIV,BBG000CXYSZ6,2003-09-10 00:00:00,
2624,PEAK,BBG00JVQRF58,2003-09-10 00:00:00,2011-12-11 00:00:00
2653,TDY,BBG000BMT9T6,2003-09-10 00:00:00,
2703,LRCX,BBG000BNFLM9,2003-09-10 00:00:00,
2700,CRUS,BBG000C1DHF5,2003-09-10 00:00:00,
2616,ALFA,BBG0032L2XD5,2003-09-10 00:00:00,
2705,DJE,"",2003-09-10 00:00:00,2008-01-30 00:00:00
2713,TCLP,BBG00JS03C34,2003-09-10 00:00:00,2011-12-13 00:00:00
2662,CMC,BBG000BFSND8,2003-09-10 00:00:00,
2604,KSK,"",2003-09-10 00:00:00,2012-06-05 00:00:00
2670,PHF,"",2003-09-10 00:00:00,
2629,SLFI,"",2003-09-10 00:00:00,2008-04-07 00:00:00
2699,CFK,"",2003-09-10 00:00:00,2012-07-24 00:00:00
2673,DV,"",2003-09-10 00:00:00,
2615,XTND,"",2003-09-10 00:00:00,2005-10-26 00:00:00
2586,LNCR,"",2003-09-10 00:00:00,2012-08-13 00:00:00
2677,BBF,"",2003-09-10 00:00:00,
2658,CSCQ,"",2003-09-10 00:00:00,2005-11-06 00:00:00
2682,MCS,BBG000D6HL06,2003-09-10 00:00:00,
2582,CBKN,"",2003-09-10 00:00:00,2012-09-24 00:00:00
2636,EXPO,BBG000F31Z34,2003-09-10 00:00:00,
2706,IES,"",2003-09-10 00:00:00,2005-12-15 00:00:00
2688,NTT,BBG000BS0NL1,2003-09-10 00:00:00,
2690,DYII,"",2003-09-10 00:00:00,2012-10-03 00:00:00
2635,SEBL,"",2003-09-10 00:00:00,2006-01-31 00:00:00
2647,VIM,"",2003-09-10 00:00:00,2012-10-14 00:00:00
2620,TCAM,"",2003-09-10 00:00:00,2006-02-28 00:00:00
7322,VTV,BBG000HWV1X7,2004-01-30 00:00:00,
12699,BWOW,"",2010-05-06 00:00:00,2012-11-08 00:00:00
2679,HLD,"",2003-09-10 00:00:00,2009-11-01 00:00:00
2655,LNCE,"",2003-09-10 00:00:00,
2652,SMH,BBG000BV7ZQ5,2003-09-10 00:00:00,
2664,NBD,"",2003-09-10 00:00:00,2008-07-27 00:00:00
2610,MPET,"",2003-09-10 00:00:00,
2603,FISV,BBG000BJKPG0,2003-09-10 00:00:00,
2592,LAKE,BBG000BN1807,2003-09-10 00:00:00,
12266,CEBK,"",2009-10-30 00:00:00,2012-11-11 00:00:00
2715,CDV,"",2003-09-10 00:00:00,2006-08-22 00:00:00
2712,SNUS,"",2003-09-10 00:00:00,2008-08-20 00:00:00
2717,HOT,"",2003-09-10 00:00:00,
2718,MUH,"",2003-09-10 00:00:00,
2646,SFEF,"",2003-09-10 00:00:00,2003-11-02 00:00:00
2568,FCSE,"",2003-09-10 00:00:00,2008-09-16 00:00:00
2687,CIBN,"",2003-09-10 00:00:00,2004-01-06 00:00:00
2695,CNTV,"",2003-09-10 00:00:00,2004-02-08 00:00:00
2587,AMEV,"",2003-09-10 00:00:00,2004-02-12 00:00:00
12378,MNRKP,"",2009-11-30 00:00:00,2012-12-13 00:00:00
2702,BBDA,"",2003-09-10 00:00:00,2004-02-17 00:00:00
2707,TNTX,"",2003-09-10 00:00:00,2004-03-03 00:00:00
2696,PUBB,"",2003-09-10 00:00:00,2004-05-02 00:00:00
2569,KROL,"",2003-09-10 00:00:00,2004-07-08 00:00:00
2680,IJX,"",2003-09-10 00:00:00,2004-10-06 00:00:00
2584,IGL,"",2003-09-10 00:00:00,2004-10-24 00:00:00
2575,ICM,"",2003-09-10 00:00:00,2004-11-01 00:00:00
2619,PKSI,"",2003-09-10 00:00:00,2004-11-01 00:00:00
2714,DSTM,"",2003-09-10 00:00:00,2004-11-17 00:00:00
2674,KNGT,"",2003-09-10 00:00:00,2004-12-29 00:00:00
2649,HRBT,"",2003-09-10 00:00:00,2005-01-17 00:00:00
2691,GEPT,"",2003-09-10 00:00:00,2006-09-18 00:00:00
2667,MQT,BBG000CWRH26,2003-09-10 00:00:00,
2774,RGX,"",2003-09-10 00:00:00,2006-11-15 00:00:00
2822,RPM,BBG000DCNK80,2003-09-10 00:00:00,
14495,DUKH,"",2013-01-16 00:00:00,
2794,JBL,BBG000BJNGN9,2003-09-10 00:00:00,
2726,DRS,"",2003-09-10 00:00:00,2008-10-22 00:00:00
2725,AVA,BBG000BCNF74,2003-09-10 00:00:00,
8430,FRP,"",2005-02-04 00:00:00,2009-10-26 00:00:00
2797,ANAT,BBG00KDNVR33,2003-09-10 00:00:00,
2752,RKY,"",2003-09-10 00:00:00,2005-02-08 00:00:00
2864,JBD,"",2003-09-10 00:00:00,2007-02-04 00:00:00
2847,SOFO,"",2003-09-10 00:00:00,2009-11-16 00:00:00
2846,RBV,"",2003-09-10 00:00:00,2010-10-04 00:00:00
2738,KCO,"",2003-09-10 00:00:00,2007-02-13 00:00:00
2867,VMC,BBG000BWGYF8,2003-09-10 00:00:00,
2835,VOXX,"",2003-09-10 00:00:00,2005-03-06 00:00:00
2736,EV,BBG00BCQ5VG3,2003-09-10 00:00:00,
2813,GS,BBG000C6CFJ5,2003-09-10 00:00:00,
2850,LVB,"",2003-09-10 00:00:00,2013-09-19 00:00:00
2746,PLC,"",2003-09-10 00:00:00,2008-11-09 00:00:00
2820,KANA,"",2003-09-10 00:00:00,2005-04-20 00:00:00
2824,FDRY,"",2003-09-10 00:00:00,2008-12-18 00:00:00
2829,GTN,BBG000DSQLQ0,2003-09-10 00:00:00,
2826,WPC,BBG000BCQM58,2003-09-10 00:00:00,
2836,ACAP,"",2003-09-10 00:00:00,2010-10-24 00:00:00
2731,SVNT,"",2003-09-10 00:00:00,2013-10-16 00:00:00
12267,FOODW,"",2009-10-30 00:00:00,2010-03-24 00:00:00
2809,WTS,BBG000C4Z6C2,2003-09-10 00:00:00,
2622,BTIM,BBG00JQ541N6,2009-10-30 00:00:00,2010-11-01 00:00:00
2852,USNA,BBG000BX28M0,2003-09-10 00:00:00,
2750,STRT,BBG000BZY3G8,2003-09-10 00:00:00,
2751,MEN,"",2003-09-10 00:00:00,
2861,RRE,"",2003-09-10 00:00:00,2007-03-06 00:00:00
2837,FCJ,"",2003-09-10 00:00:00,2010-11-22 00:00:00
2732,TRMB,BBG000BNPS52,2003-09-10 00:00:00,
12380,EKB,"",2009-11-30 00:00:00,2010-12-21 00:00:00
2723,POG,"",2003-09-10 00:00:00,2005-05-17 00:00:00
2764,ADRE,"",2003-09-10 00:00:00,
2744,GSIC,"",2003-09-10 00:00:00,2011-06-19 00:00:00
2759,CSX,BBG000BGJRC8,2003-09-10 00:00:00,
2724,TFN,"",2003-09-10 00:00:00,2007-06-27 00:00:00
2743,CXI,"",2003-09-10 00:00:00,2005-06-07 00:00:00
2425,CHDN,BBG000BGXMG9,2003-09-10 00:00:00,
2761,FNX,BBG000R6F9Q2,2003-09-10 00:00:00,
2737,HMA,"",2003-09-10 00:00:00,2014-01-27 00:00:00
2760,CUB,BBG000BGP1L8,2003-09-10 00:00:00,
2768,SVU,"",2003-09-10 00:00:00,
2789,WWE,BBG000F5YH15,2003-09-10 00:00:00,
2770,SAM,BBG000BCZBF1,2003-09-10 00:00:00,
2848,TLI,"",2003-09-10 00:00:00,
2772,HPT,BBG00JRSSZF3,2003-09-10 00:00:00,
2773,KSU,BBG00HPFDYQ4,2003-09-10 00:00:00,
2853,INFS,"",2003-09-10 00:00:00,2009-05-28 00:00:00
2817,AGN,"",2003-09-10 00:00:00,2015-03-17 00:00:00
14489,IMLP,"",2013-01-04 00:00:00,
2827,CAPX,"",2003-09-10 00:00:00,
2815,INFT,"",2003-09-10 00:00:00,2007-07-26 00:00:00
2796,CMM,"",2003-09-10 00:00:00,2012-03-18 00:00:00
2782,HTR,"",2003-09-10 00:00:00,
2804,SGMO,BBG000BHYT80,2003-09-10 00:00:00,
2785,DUC,"",2003-09-10 00:00:00,
2758,BPMI,BBG000BDMY72,2003-09-10 00:00:00,2005-10-17 00:00:00
2719,PLUM,"",2003-09-10 00:00:00,2005-10-20 00:00:00
2733,PMRY,"",2003-09-10 00:00:00,2005-11-27 00:00:00
2766,PJR,"",2003-09-10 00:00:00,2012-05-17 00:00:00
2741,AGE,"",2003-09-10 00:00:00,2007-09-30 00:00:00
2792,SSL,BBG000BBNC37,2003-09-10 00:00:00,
2753,PRL,"",2003-09-10 00:00:00,2005-12-12 00:00:00
2776,TSCO,BBG000BLXZN1,2003-09-10 00:00:00,
2795,MDR,"",2003-09-10 00:00:00,
2720,AV,"",2003-09-10 00:00:00,2007-10-28 00:00:00
2734,PW,BBG000BRS4P1,2003-09-10 00:00:00,
2730,RMKR,"",2003-09-10 00:00:00,2005-12-15 00:00:00
2754,ROST,BBG000BSBZH7,2003-09-10 00:00:00,
2749,MIY,BBG000BDJTT3,2003-09-10 00:00:00,
2800,IKL,"",2003-09-10 00:00:00,2012-06-20 00:00:00
2802,AWF,BBG000BD8L30,2003-09-10 00:00:00,
2840,CPG,"",2003-09-10 00:00:00,
2805,RGR,BBG000C4FQG6,2003-09-10 00:00:00,
2806,E,BBG000BBPZZ9,2003-09-10 00:00:00,
2859,PLMD,"",2003-09-10 00:00:00,2007-10-31 00:00:00
2808,ITG,"",2003-09-10 00:00:00,
2755,KNSY,"",2003-09-10 00:00:00,2012-06-24 00:00:00
2812,CAW,BBG000BF5C47,2003-09-10 00:00:00,
2814,CSB,"",2003-09-10 00:00:00,2009-08-17 00:00:00
2780,RCI,"",2003-09-10 00:00:00,2006-03-30 00:00:00
2849,CTCH,"",2003-09-10 00:00:00,2008-01-01 00:00:00
2739,NPSI,"",2003-09-10 00:00:00,2008-01-01 00:00:00
2728,JAX,"",2003-09-10 00:00:00,2012-10-30 00:00:00
2747,ZMH,BBG000BKPL53,2003-09-10 00:00:00,2015-06-30 00:00:00
12700,BWOWU,"",2010-05-06 00:00:00,2012-11-08 00:00:00
12379,IFO,"",2009-11-30 00:00:00,2012-12-05 00:00:00
12701,MILL,"",2010-05-06 00:00:00,2015-07-30 00:00:00
2783,MCRL,"",2003-09-10 00:00:00,2015-08-03 00:00:00
2832,TE,"",2003-09-10 00:00:00,
2810,RSAS,BBG000Q8PR79,2003-09-10 00:00:00,2006-09-17 00:00:00
2771,GMK,"",2003-09-10 00:00:00,2015-09-07 00:00:00
2787,PILL,"",2003-09-10 00:00:00,
2856,TISA,"",2003-09-10 00:00:00,
2769,CYBX,"",2003-09-10 00:00:00,2015-10-18 00:00:00
2742,BIE,"",2003-09-10 00:00:00,2016-05-15 00:00:00
2784,MUS,BBG000GNTZ57,2003-09-10 00:00:00,
2841,FRD,BBG000BJTD50,2003-09-10 00:00:00,
2823,FCBC,BBG000BNCR58,2003-09-10 00:00:00,
2843,RTN,BBG0089KLSN8,2003-09-10 00:00:00,
2819,IRL,"",2003-09-10 00:00:00,
2791,GDW,"",2003-09-10 00:00:00,2006-10-01 00:00:00
2799,DHOM,"",2003-09-10 00:00:00,2008-03-30 00:00:00
2767,GFED,"",2003-09-10 00:00:00,
2865,NVAX,"",2003-09-10 00:00:00,
2834,PKTR,"",2003-09-10 00:00:00,2008-06-08 00:00:00
2831,ELNK,"",2003-09-10 00:00:00,
2778,DWID,"",2003-09-10 00:00:00,2008-08-05 00:00:00
2868,WR,BBG00JPW4Z44,2003-09-10 00:00:00,
2838,GBCB,"",2003-09-10 00:00:00,2003-10-20 00:00:00
2866,PFO,BBG000BG13Q5,2003-09-10 00:00:00,
2775,STFR,"",2003-09-10 00:00:00,2003-12-01 00:00:00
2863,HGPI,BBG000C3KTD9,2003-09-10 00:00:00,2003-12-11 00:00:00
2857,COSO,"",2003-09-10 00:00:00,2003-12-30 00:00:00
2862,SRN,BBG000FL4JB8,2003-09-10 00:00:00,2004-01-06 00:00:00
2793,WTBK,"",2003-09-10 00:00:00,2004-03-01 00:00:00
2801,MLT,"",2003-09-10 00:00:00,2004-03-07 00:00:00
2729,ADSX,"",2003-09-10 00:00:00,2004-04-04 00:00:00
2756,LCOR,"",2003-09-10 00:00:00,2004-04-27 00:00:00
2722,DUT,"",2003-09-10 00:00:00,2004-04-27 00:00:00
2762,ITN,"",2003-09-10 00:00:00,2004-05-20 00:00:00
2851,RJI,"",2003-09-10 00:00:00,2004-05-27 00:00:00
2858,ISKO,"",2003-09-10 00:00:00,2004-06-20 00:00:00
2735,EQTY,"",2003-09-10 00:00:00,2004-07-19 00:00:00
2821,MBG,BBG000F94VG3,2003-09-10 00:00:00,
2740,ZTEL,"",2003-09-10 00:00:00,2004-11-07 00:00:00
2798,BQT,"",2003-09-10 00:00:00,2004-12-09 00:00:00
2987,KSS,BBG000CS7CT9,2003-09-10 00:00:00,
12703,EIRL,BBG000QVLXY9,2010-05-07 00:00:00,
2895,ABAX,"",2003-09-10 00:00:00,
2996,MALL,"",2003-09-10 00:00:00,2013-01-01 00:00:00
2977,LGN,"",2003-09-10 00:00:00,2010-04-19 00:00:00
2915,DCI,BBG000BGZP70,2003-09-10 00:00:00,
2920,VZ,BBG000HS77T5,2003-09-10 00:00:00,
2876,STO,"",2003-09-10 00:00:00,
2929,UBMT,"",2003-09-10 00:00:00,2007-02-05 00:00:00
2878,ALL,BBG000BVMGF2,2003-09-10 00:00:00,
14496,CVRR,"",2013-01-17 00:00:00,
2974,STC,BBG000D6YCQ9,2003-09-10 00:00:00,
2955,MJZ,"",2003-09-10 00:00:00,2007-02-08 00:00:00
2922,SNHY,"",2003-09-10 00:00:00,
2875,SEPR,"",2003-09-10 00:00:00,2009-10-20 00:00:00
2942,PWER,"",2003-09-10 00:00:00,2013-07-25 00:00:00
2958,MAXY,"",2003-09-10 00:00:00,2013-08-29 00:00:00
2886,OKE,BBG000BQHGR6,2003-09-10 00:00:00,
2916,PEG,BBG000BQZMH4,2003-09-10 00:00:00,
2899,KTB,"",2003-09-10 00:00:00,2007-02-13 00:00:00
2959,SMSI,"",2003-09-10 00:00:00,
2888,FRSH,"",2003-09-10 00:00:00,
1819,CRFT,"",2003-09-10 00:00:00,2009-11-29 00:00:00
2892,ASX,"",2003-09-10 00:00:00,
2939,SLA,"",2003-09-10 00:00:00,2014-09-07 00:00:00
12704,EUSA,BBG000QVM891,2010-05-07 00:00:00,
2879,KVN,"",2003-09-10 00:00:00,2010-06-01 00:00:00
2906,AEG,BBG000CKQSN6,2003-09-10 00:00:00,
3019,SII,"",2003-09-10 00:00:00,2010-08-29 00:00:00
2984,IVTA,"",2003-09-10 00:00:00,2007-02-20 00:00:00
12256,ENTND,"",2009-10-30 00:00:00,2009-11-29 00:00:00
2909,OHI,BBG000BGBTC2,2003-09-10 00:00:00,
2891,TQ,"",2003-09-10 00:00:00,2009-03-11 00:00:00
2902,RAD,"",2003-09-10 00:00:00,
2937,HZO,BBG000C1SRH5,2003-09-10 00:00:00,
2931,DMN,"",2003-09-10 00:00:00,2005-05-15 00:00:00
12702,CHRM,"",2010-05-06 00:00:00,2014-09-24 00:00:00
2934,MAPS,"",2003-09-10 00:00:00,2007-04-19 00:00:00
2908,JNJ,BBG000BMHYD1,2003-09-10 00:00:00,
2946,BCV,BBG000BB76H3,2003-09-10 00:00:00,
3007,VGR,BBG000CXKKZ8,2003-09-10 00:00:00,
2994,LEXG,"",2003-09-10 00:00:00,2007-04-26 00:00:00
3005,ISV,"",2003-09-10 00:00:00,2009-04-19 00:00:00
2967,CDE,BBG000BF8TF5,2003-09-10 00:00:00,
2980,AOS,BBG000BC1L02,2003-09-10 00:00:00,
2870,RWT,BBG000JNJPB0,2003-09-10 00:00:00,
2905,HYDL,"",2003-09-10 00:00:00,2007-05-07 00:00:00
2881,SWHI,"",2003-09-10 00:00:00,2005-08-09 00:00:00
2919,STT,BBG000BKFBD7,2003-09-10 00:00:00,
2883,CHTR,"",2003-09-10 00:00:00,
2672,CLBH,"",2003-09-10 00:00:00,
2964,SKYE,"",2003-09-10 00:00:00,2007-05-13 00:00:00
2981,WBR,"",2003-09-10 00:00:00,2005-08-16 00:00:00
2873,MAY,"",2003-09-10 00:00:00,2005-08-30 00:00:00
3008,KWK,"",2003-09-10 00:00:00,2015-01-08 00:00:00
2992,COCO,"",2003-09-10 00:00:00,2015-02-16 00:00:00
2910,PEO,BBG000BR0B93,2003-09-10 00:00:00,
2930,BCR,BBG00JVYHK60,2003-09-10 00:00:00,
2997,MRH,"",2003-09-10 00:00:00,2015-08-02 00:00:00
2880,GTI,"",2003-09-10 00:00:00,2015-08-17 00:00:00
2956,NFLD,"",2003-09-10 00:00:00,2009-06-10 00:00:00
3010,PPF,"",2003-09-10 00:00:00,2007-05-29 00:00:00
2936,FIX,BBG000BWN2Y9,2003-09-10 00:00:00,
12381,CHII,BBG000PYH302,2009-12-01 00:00:00,
2950,NVI,"",2003-09-10 00:00:00,2005-09-13 00:00:00
2924,MBT,BBG00JR3QYR0,2003-09-10 00:00:00,
2893,FCZ,"",2003-09-10 00:00:00,2010-11-22 00:00:00
2998,NPSN,"",2003-09-10 00:00:00,2007-06-07 00:00:00
2986,SGC,BBG000BSV7D1,2003-09-10 00:00:00,
2933,UU,"",2003-09-10 00:00:00,2007-06-25 00:00:00
2940,CCBG,BBG000BM97G6,2003-09-10 00:00:00,
2935,YRK,"",2003-09-10 00:00:00,2005-12-11 00:00:00
12269,BPOPN,"",2009-10-30 00:00:00,
2962,BDMS,"",2003-09-10 00:00:00,
2898,GNLB,"",2003-09-10 00:00:00,2005-12-18 00:00:00
2949,KYO,BBG000BN0HN3,2003-09-10 00:00:00,
2973,POS,"",2003-09-10 00:00:00,2007-10-01 00:00:00
2968,CEN,"",2003-09-10 00:00:00,2007-11-11 00:00:00
2989,GYMB,"",2003-09-10 00:00:00,2010-11-23 00:00:00
3004,FFDB,"",2003-09-10 00:00:00,2006-01-02 00:00:00
2993,HCR,"",2003-09-10 00:00:00,2007-12-23 00:00:00
3001,HABC,BBG000DLQ562,2003-09-10 00:00:00,2009-12-23 00:00:00
2887,PTEC,"",2003-09-10 00:00:00,2010-11-23 00:00:00
2921,OPOF,BBG000BSBQ78,2003-09-10 00:00:00,
2871,TROW,BBG000BVMPN3,2003-09-10 00:00:00,
2972,ULCM,"",2003-09-10 00:00:00,2010-12-05 00:00:00
2990,NXP,BBG000CPMYC8,2003-09-10 00:00:00,
2965,CSGS,BBG000G3TQV2,2003-09-10 00:00:00,
2991,PGH,BBG005KYNVM3,2003-09-10 00:00:00,
2966,CCT,"",2003-09-10 00:00:00,2006-01-24 00:00:00
3003,DRE,BBG000BHD8S7,2003-09-10 00:00:00,
2889,OXGN,"",2003-09-10 00:00:00,
2914,FCGI,"",2003-09-10 00:00:00,2008-01-13 00:00:00
2727,IBNK,"",2003-09-10 00:00:00,2011-05-01 00:00:00
2988,NUCO,"",2003-09-10 00:00:00,2008-05-28 00:00:00
12268,FREEZ,"",2009-10-30 00:00:00,2011-08-14 00:00:00
2999,RL,BBG000BS0ZF1,2003-09-10 00:00:00,
2975,DVD,"",2003-09-10 00:00:00,
2976,EQS,BBG000CWM7W0,2003-09-10 00:00:00,
2957,ENI,BBG000BHB541,2003-09-10 00:00:00,2016-04-28 00:00:00
2894,WBNK,"",2003-09-10 00:00:00,2011-11-22 00:00:00
2901,ATF,"",2003-09-10 00:00:00,2008-07-31 00:00:00
2885,IVD,"",2003-09-10 00:00:00,2012-06-17 00:00:00
2874,OLCB,"",2003-09-10 00:00:00,2012-10-07 00:00:00
2911,RRR,BBG00B6G8077,2003-09-10 00:00:00,
2982,PSS,"",2003-09-10 00:00:00,2012-10-09 00:00:00
2985,PSW,"",2003-09-10 00:00:00,2012-12-09 00:00:00
2896,CETV,"",2003-09-10 00:00:00,
3013,DDF,"",2003-09-10 00:00:00,
2907,DCN,"",2003-09-10 00:00:00,2006-03-05 00:00:00
2952,MRVL,"",2003-09-10 00:00:00,
3006,CMS,BBG000BFVXX0,2003-09-10 00:00:00,
3014,FRED,BBG000CQ8K32,2003-09-10 00:00:00,
2954,RNDC,"",2003-09-10 00:00:00,2006-04-05 00:00:00
3015,CUZ,"",2003-09-10 00:00:00,
2904,SWIM,"",2003-09-10 00:00:00,2003-11-23 00:00:00
2938,NUVO,"",2003-09-10 00:00:00,2004-02-22 00:00:00
2917,PIK,"",2003-09-10 00:00:00,2006-04-12 00:00:00
2953,PMC,"",2003-09-10 00:00:00,2004-03-01 00:00:00
