securityid,ticker,figi,mindate,maxdate
25732,TSDD,BBG01HX753D3,2023-08-22 00:00:00,
25733,AMDS,BBG01HX9PC83,2023-08-22 00:00:00,
25708,SEZL,BBG00MKN0917,2023-08-17 00:00:00,
25734,CMCI,BBG01J1GXTN5,2023-08-23 00:00:00,
25735,LUXX,BBG01J1N2MQ6,2023-08-23 00:00:00,
2160,AMOT,BBG000BKVYJ3,2003-09-10 00:00:00,2023-08-23 00:00:00
2160,ALNT,BBG000BKVYJ3,2023-08-23 00:00:00,
25736,LGRO,BBG01J1QQFC3,2023-08-23 00:00:00,
25738,FCFY,BBG01HX8H6N0,2023-08-24 00:00:00,
2999,FORG,BBG0146VPPP5,2003-09-10 00:00:00,2023-08-23 00:00:00
21799,ELIQ,BBG00YZF3SH0,2023-08-01 00:00:00,2024-01-16 00:00:00
25737,BETRW,BBG010B6T055,2023-08-24 00:00:00,
25739,DISO,BBG01J328JY2,2023-08-25 00:00:00,
25740,MSFO,BBG01J31W9F0,2023-08-25 00:00:00,
17327,TBLL,BBG00FQKKZT2,2023-08-28 00:00:00,
25741,WHFCL,"",2023-08-28 00:00:00,
25742,RINC,BBG01HXB8V49,2023-08-28 00:00:00,
25743,KNCT,BBG000DVF8M8,2023-08-28 00:00:00,
25744,ICCT,BBG01J3FSV92,2023-08-28 00:00:00,
25745,GOVI,BBG000THZPS6,2023-08-28 00:00:00,
25746,BEEP,BBG0104PDLN2,2023-08-28 00:00:00,
25747,GRPM,BBG00KJR2C24,2023-08-28 00:00:00,
12393,YINN,BBG000PY4FX3,2011-06-16 00:00:00,
21183,PMGMU,BBG00XRJK4Y8,2023-08-22 00:00:00,2024-05-09 00:00:00
21580,PMGM,BBG00XRTCHR4,2023-08-22 00:00:00,2024-05-09 00:00:00
21574,PMGMW,BBG00ZCVVN96,2023-08-22 00:00:00,2024-05-09 00:00:00
10363,PRTS,BBG000N26V95,2007-02-09 00:00:00,
25650,ELWS,BBG01C6G62Z1,2023-07-25 00:00:00,
25748,IGPT,BBG000DVM3B3,2023-08-28 00:00:00,
25749,BMVP,BBG000PQD3P6,2023-08-28 00:00:00,
25750,DARP,BBG01J2VP5T6,2023-08-28 00:00:00,
10200,POWA,BBG00KJR1KP2,2023-08-28 00:00:00,
25751,GGME,BBG000DVHRQ0,2023-08-28 00:00:00,
25752,NCNC,"",2023-08-28 00:00:00,
25753,NCNCW,"",2023-08-28 00:00:00,
23863,GRZZ,BBG0145527P8,2021-12-17 00:00:00,2023-08-27 00:00:00
22163,AONCW,BBG010JMCVW2,2023-09-21 00:00:00,2024-06-09 00:00:00
25754,EXTO,BBG01HTN6KT7,2023-08-29 00:00:00,
25755,MAGG,BBG01J3GR1H8,2023-08-29 00:00:00,
25756,APOS,"",2023-08-29 00:00:00,
25757,PCGG,BBG01J3Q3TQ1,2023-08-30 00:00:00,
25759,USSE,BBG01J2RH453,2023-08-30 00:00:00,
25760,AHLT,BBG01J3YK8D5,2023-08-31 00:00:00,
25761,XOMO,BBG01J327948,2023-08-31 00:00:00,
25762,FTWO,BBG01J3S1322,2023-08-31 00:00:00,
25763,NEWTI,"",2023-09-01 00:00:00,
25764,ISEP,BBG01J43LC15,2023-09-01 00:00:00,
25765,SEPW,BBG01J051X29,2023-09-01 00:00:00,
25766,SEPT,BBG01J04Z3K1,2023-09-01 00:00:00,
22994,CCAIU,BBG01227QNF1,2021-08-26 00:00:00,2023-08-31 00:00:00
18635,FOCS,BBG00L0YTFN8,2018-07-26 00:00:00,2023-08-31 00:00:00
25839,INDE,BBG01JFJS2M0,2023-09-22 00:00:00,
25767,WTO,"",2023-09-05 00:00:00,
25768,NETDW,"",2023-09-05 00:00:00,
25769,NETD,"",2023-09-05 00:00:00,
21969,UTME,"",2021-04-06 00:00:00,2023-09-04 00:00:00
25840,EMSF,BBG01JFJDX66,2023-09-22 00:00:00,
25770,XFIX,BBG01J52YH66,2023-09-06 00:00:00,
25771,SWIN,"",2023-09-06 00:00:00,
25772,RSST,BBG01J6BBHY9,2023-09-06 00:00:00,
25773,MSTI,BBG01J6BYG03,2023-09-06 00:00:00,
25713,LGVNR,BBG01HSBRG74,2023-08-22 00:00:00,2023-09-21 00:00:00
25774,KLXY,BBG01J6BF6M2,2023-09-07 00:00:00,
20622,ELUT,BBG00BRBB838,2023-09-07 00:00:00,
24438,CDTTW,BBG016B2FLC2,2023-09-25 00:00:00,
22168,AONC,BBG00ZCLLZ38,2023-09-21 00:00:00,2024-06-09 00:00:00
25777,PODC,BBG00TR4Y1M4,2023-09-08 00:00:00,
22464,BTB,"",2021-06-16 00:00:00,2023-09-07 00:00:00
24437,MURF,BBG015879ML2,2022-03-28 00:00:00,2023-09-25 00:00:00
24437,CDT,BBG015879ML2,2023-09-25 00:00:00,
19122,SLE,BBG009XZYH65,2023-09-11 00:00:00,
25779,SPDG,BBG01J96V5S8,2023-09-12 00:00:00,
18544,DNTH,BBG00FB2NPZ0,2023-09-12 00:00:00,
25780,NWGL,BBG01GFRNH40,2023-09-12 00:00:00,
25781,KSEA,BBG01J7WDFS1,2023-09-12 00:00:00,
21858,MDAIW,BBG00Z32ZBL8,2023-09-12 00:00:00,
21872,MDAI,BBG00Z2ZVM27,2023-09-12 00:00:00,
25782,JPMO,BBG01J7VYX01,2023-09-12 00:00:00,
25783,DCOR,BBG01J6LT967,2023-09-13 00:00:00,
25784,SPPL,"",2023-09-13 00:00:00,
25785,CLDI,BBG012QFCL84,2023-09-13 00:00:00,
25786,NVDU,BBG01J5P0SN9,2023-09-13 00:00:00,
25787,NVDD,BBG01J5P2T55,2023-09-13 00:00:00,
25789,ARMN,BBG000K0VQL1,2023-09-14 00:00:00,
25790,JGLO,BBG01J1LP430,2023-09-14 00:00:00,
25791,SMRI,BBG01J5NVN06,2023-09-14 00:00:00,
25792,MAPP,BBG01J2RGHB8,2023-09-14 00:00:00,
25793,HYAC,"",2023-09-15 00:00:00,
25794,IBID,BBG01JCY0151,2023-09-15 00:00:00,
25795,IBIA,BBG01JCZX3R4,2023-09-15 00:00:00,
25796,NMRA,BBG012W9C4X1,2023-09-15 00:00:00,
25797,DTCK,"",2023-09-15 00:00:00,
20703,JUPW,BBG00VJHSMT3,2020-10-22 00:00:00,2023-09-15 00:00:00
20703,SHOT,BBG00VJHSMT3,2023-09-15 00:00:00,
25798,KVAC,"",2023-09-15 00:00:00,
25799,KVACW,"",2023-09-15 00:00:00,
25800,BGIG,BBG01J9TNBB2,2023-09-15 00:00:00,
3550,CDP,BBG000BXL4N7,2023-09-15 00:00:00,
25801,IBIB,BBG01JCXWWF9,2023-09-15 00:00:00,
25802,IBIC,BBG01JD01JT8,2023-09-15 00:00:00,
20701,SHOTW,BBG00XVCPC20,2023-09-15 00:00:00,
25803,IBIE,BBG01JCZZQJ0,2023-09-15 00:00:00,
25810,JEPY,BBG01J9T2WK9,2023-09-19 00:00:00,
25841,YHGJ,BBG000BHFWZ4,2023-09-25 00:00:00,
25805,HYSA,BBG01JDH8TT2,2023-09-18 00:00:00,
25806,CCGWW,"",2023-09-18 00:00:00,
25807,GSEP,BBG01J7V6YY3,2023-09-18 00:00:00,
25808,FTLF,BBG000QQFN33,2023-09-18 00:00:00,
25809,XISE,BBG01J7TK0N8,2023-09-18 00:00:00,
25850,BALI,BBG01JJ8XLW1,2023-09-28 00:00:00,
25788,QQQY,BBG01J9SMKZ9,2023-09-14 00:00:00,
25812,AMDY,BBG01J9TDVT0,2023-09-19 00:00:00,
25814,KVYO,BBG009WR3FL5,2023-09-19 00:00:00,
25816,BSSX,BBG01J7RZZQ6,2023-09-20 00:00:00,
25817,BSJV,BBG01J7S1505,2023-09-20 00:00:00,
25818,FDIV,BBG01JDHKCL3,2023-09-20 00:00:00,
25819,SRBK,BBG01FTV4WM6,2023-09-20 00:00:00,
25820,HCOW,BBG01JFNRP32,2023-09-20 00:00:00,
25821,LRGC,BBG01J2PN9J4,2023-09-20 00:00:00,
25822,BSCX,BBG01J7CZNX8,2023-09-20 00:00:00,
25823,IBIH,BBG01JFZJSD7,2023-09-21 00:00:00,
25824,IBII,BBG01JFZM9M5,2023-09-21 00:00:00,
25825,GFR,BBG01HRTJS51,2023-09-21 00:00:00,
25826,RDZNW,"",2023-09-21 00:00:00,
25827,ABAT,BBG004M1KJN5,2023-09-21 00:00:00,
25828,IBIF,BBG01JFZG2G4,2023-09-21 00:00:00,
22168,DTOC,BBG00ZCLLZ38,2021-04-30 00:00:00,2023-09-21 00:00:00
25829,RDZN,"",2023-09-21 00:00:00,
25830,WABF,BBG01J347T59,2023-09-21 00:00:00,
25831,IBIG,BBG01JFZGNW0,2023-09-21 00:00:00,
25832,DESK,BBG01J9TKRL9,2023-09-21 00:00:00,
25833,IBIJ,BBG01JFZDF69,2023-09-21 00:00:00,
25834,MDBH,BBG01BGX7N15,2023-09-21 00:00:00,
20071,GLCN,BBG001ZLY996,2020-05-01 00:00:00,2023-09-20 00:00:00
24065,VHNA,"",2022-01-13 00:00:00,2023-09-20 00:00:00
25844,BAMU,BBG01JG4D4D4,2023-09-27 00:00:00,
25804,RYZB,BBG00XV9FHD5,2023-09-15 00:00:00,2024-02-26 00:00:00
25835,ADVE,BBG01JFHH825,2023-09-22 00:00:00,
25836,LNGG,BBG01JDGT5F8,2023-09-22 00:00:00,
25837,JPAN,BBG01JFK5RQ3,2023-09-22 00:00:00,
25838,TURB,BBG01HDJ8PQ3,2023-09-22 00:00:00,
25843,PYPY,BBG01JHFH7H3,2023-09-26 00:00:00,
22664,SUNL,BBG00XXXPQS3,2021-07-12 00:00:00,2023-09-25 00:00:00
23788,GFGDU,"",2021-12-10 00:00:00,2023-09-25 00:00:00
21476,DBTX,BBG00B6KVFJ6,2021-02-12 00:00:00,2023-09-25 00:00:00
24159,GFGDR,"",2022-01-31 00:00:00,2023-09-25 00:00:00
25845,DUSB,BBG01J9W4BG1,2023-09-27 00:00:00,
25846,DFAW,BBG01J9W23X2,2023-09-27 00:00:00,
25847,BAMV,BBG01JG4GBQ1,2023-09-27 00:00:00,
25848,BAMG,BBG01JG4JRS1,2023-09-27 00:00:00,
25849,BAMB,BBG01JG4ZQ50,2023-09-27 00:00:00,
19761,LMNL,BBG000F0B722,2019-11-18 00:00:00,2023-09-26 00:00:00
25842,NCL,BBG01HGJDXF9,2023-09-26 00:00:00,
25851,BAMA,BBG01JG50KL0,2023-09-28 00:00:00,
25813,SGBXV,BBG01J1GL1B2,2023-09-19 00:00:00,2023-09-27 00:00:00
25776,BETS,"",2023-09-08 00:00:00,2024-03-06 00:00:00
25778,DMK,BBG000BYB544,2023-09-08 00:00:00,2024-02-06 00:00:00
25815,LGLZ,BBG01J9T9R32,2023-09-19 00:00:00,2024-03-31 00:00:00
25758,IVP,BBG01G66Z3T7,2023-08-30 00:00:00,
2251,UCO,BBG000CSVPZ6,2003-09-10 00:00:00,
25775,SCNI,BBG007TGL1R2,2023-09-07 00:00:00,
24055,THAR,BBG012QFR2V4,2023-09-25 00:00:00,
25852,AVLC,BBG01J9W37C5,2023-09-28 00:00:00,
25853,BAMO,BBG01JG4H5X5,2023-09-28 00:00:00,
25854,CGCB,BBG01J5S7M86,2023-09-28 00:00:00,
25855,TMET,BBG01JH2KTS8,2023-09-28 00:00:00,
25856,BAMD,BBG01JG50QK8,2023-09-28 00:00:00,
25857,VSME,"",2023-09-28 00:00:00,
25811,SGDVV,BBG01FC82RN7,2023-09-19 00:00:00,2023-09-28 00:00:00
25811,SGD,BBG01FC82RN7,2023-09-28 00:00:00,
25858,PMTU,"",2023-09-28 00:00:00,
25859,CGBL,BBG01J9W1JF8,2023-09-28 00:00:00,
25860,CGIE,BBG01J9W3CF1,2023-09-28 00:00:00,
25861,BAMY,BBG01JG4XT65,2023-09-28 00:00:00,
25862,CGSM,BBG01J5S8MY6,2023-09-28 00:00:00,
25863,CGDG,BBG01J9W2K55,2023-09-28 00:00:00,
25864,BTCT,"",2023-09-29 00:00:00,
25865,ANL,BBG01HP11SV4,2023-09-29 00:00:00,
25866,SYRA,BBG01GJVNPJ3,2023-09-29 00:00:00,
25867,HELO,BBG01J345H02,2023-09-29 00:00:00,
25868,BTCTW,"",2023-09-29 00:00:00,
20405,MCAC,BBG01710KY40,2020-08-27 00:00:00,2024-07-15 00:00:00
22108,COCH,BBG00Z6RQKY6,2023-10-02 00:00:00,
25870,BTOP,BBG01JLGWR76,2023-10-02 00:00:00,
25871,EETH,BBG01JLGM0D9,2023-10-02 00:00:00,
25872,VSTS,BBG000FJWF20,2023-10-02 00:00:00,
25873,NVNIW,"",2023-10-02 00:00:00,
25874,OCTD,BBG01JLF6RH6,2023-10-02 00:00:00,
25875,OCTQ,BBG01JLFDXS3,2023-10-02 00:00:00,
23051,ESLAW,BBG0115PNFQ8,2023-10-02 00:00:00,
25876,NKGNW,BBG0112YNVK3,2023-10-02 00:00:00,
25877,ZALT,BBG01JLFPK08,2023-10-02 00:00:00,
25878,OCTJ,BBG01JLFCX59,2023-10-02 00:00:00,
25879,OCTH,BBG01JLFBYV9,2023-10-02 00:00:00,
25880,VLTO,BBG019Q32XJ9,2023-10-02 00:00:00,
22096,COCHW,BBG00Z83KPF3,2023-10-02 00:00:00,
22662,NKGN,BBG00ZFCTT22,2023-10-02 00:00:00,
25881,EALT,BBG01JLFPCK4,2023-10-02 00:00:00,
25882,HOCT,BBG01JLFPLB4,2023-10-02 00:00:00,
25883,NVNI,"",2023-10-02 00:00:00,
23048,ESLA,BBG00ZDR7G05,2023-10-02 00:00:00,
25884,BETE,BBG01JLGN2B6,2023-10-02 00:00:00,
25885,LOCT,BBG01JLFPPX1,2023-10-02 00:00:00,
25886,KLG,BBG018CYVVW5,2023-10-02 00:00:00,
25887,BETH,BBG01JLGNB44,2023-10-02 00:00:00,
23501,MPRAU,BBG012YQ8TJ7,2021-11-04 00:00:00,2023-10-01 00:00:00
25907,NNAGR,BBG01JNVB028,2023-10-09 00:00:00,2024-09-12 00:00:00
25888,FDVL,BBG01HSDYN31,2023-10-03 00:00:00,
25889,FDGR,BBG01HSF2P09,2023-10-03 00:00:00,
25890,SMIZ,BBG01JLG9QX5,2023-10-03 00:00:00,
25891,FDCE,BBG01HSD2BM1,2023-10-03 00:00:00,
25892,FDTB,BBG01HSD9XR1,2023-10-03 00:00:00,
17653,KNGZ,BBG00GY1J2X3,2023-10-03 00:00:00,
25893,SOVF,BBG01JLGQ036,2023-10-03 00:00:00,
20588,DSOC,BBG00XP78T93,2020-10-01 00:00:00,2023-10-02 00:00:00
25911,NNAG,"",2023-10-09 00:00:00,2024-09-12 00:00:00
25894,SWKHL,"",2023-10-04 00:00:00,
25895,LAAC,BBG01JLDJ6X5,2023-10-04 00:00:00,
25944,ITDD,BBG01JRZWF92,2023-10-19 00:00:00,
25910,NNAGW,BBG01JP99SH1,2023-10-09 00:00:00,2024-09-12 00:00:00
25897,BUSA,BBG01JM4S879,2023-10-05 00:00:00,
25898,BSMC,BBG01JM4XMQ1,2023-10-05 00:00:00,
25899,JTEK,BBG01J9W2870,2023-10-05 00:00:00,
25900,VWI,BBG01JLCVYP1,2023-10-05 00:00:00,
25901,BINV,BBG01JM52LJ2,2023-10-05 00:00:00,
22920,VQS,BBG000D8D6S9,2021-08-12 00:00:00,2023-10-04 00:00:00
25945,EVHY,BBG01JPNZ2F0,2023-10-19 00:00:00,
25902,QETAU,BBG01J1BZMY7,2023-10-06 00:00:00,
25903,FBYD,BBG019953JT2,2023-10-06 00:00:00,
25904,SPKLU,"",2023-10-06 00:00:00,
25906,FBYDW,BBG019WPZMJ1,2023-10-06 00:00:00,
23652,HPLTW,BBG013NBVQS0,2021-11-22 00:00:00,2023-10-18 00:00:00
25908,XFLX,BBG01J6K0577,2023-10-09 00:00:00,
25909,XRLX,BBG01J6JX850,2023-10-09 00:00:00,
17982,FFSG,BBG00J3PRP04,2017-11-01 00:00:00,2023-10-08 00:00:00
25912,GMM,"",2023-10-10 00:00:00,
25913,BIRK,"",2023-10-10 00:00:00,
25914,PMEC,"",2023-10-10 00:00:00,
25896,LRHC,BBG016XCM9J8,2023-10-05 00:00:00,
25915,FEPI,BBG01JNC0V42,2023-10-11 00:00:00,
25916,KGEI,BBG000BBJWV7,2023-10-11 00:00:00,
25917,ATPC,BBG00HKYNJT7,2023-10-11 00:00:00,
25918,SQY,BBG01HQL9ZH1,2023-10-11 00:00:00,
25954,BLCR,BBG01JV98111,2023-10-26 00:00:00,
25919,JBND,BBG01J4V60G0,2023-10-12 00:00:00,
25245,ZSPY,BBG01DR7P301,2023-02-01 00:00:00,2023-10-11 00:00:00
21677,ASPY,BBG00ZL7QQ07,2021-03-10 00:00:00,2023-10-11 00:00:00
23329,SAMAU,BBG00ZL5P4N6,2021-10-08 00:00:00,2023-10-11 00:00:00
25920,MNY,"",2023-10-13 00:00:00,
25921,MNYWW,"",2023-10-13 00:00:00,
20941,BTWN,"",2020-12-07 00:00:00,2023-10-12 00:00:00
25922,QUVU,BBG01JLDT3N2,2023-10-16 00:00:00,
25923,NBCE,BBG01JJJ7DZ1,2023-10-16 00:00:00,
25924,NBGR,BBG01JJHTFF8,2023-10-16 00:00:00,
16774,GENY,BBG00DM1BKC4,2016-08-22 00:00:00,2023-10-15 00:00:00
22332,PLRG,BBG010ML5M03,2021-05-20 00:00:00,2023-10-15 00:00:00
3220,VYX,BBG000BMXK89,2023-10-17 00:00:00,
25925,NTBL,"",2023-10-17 00:00:00,
23161,THRN,BBG011VMRSG5,2021-09-23 00:00:00,2023-10-16 00:00:00
25951,AIRE,BBG015SL9PD1,2023-10-23 00:00:00,
25926,NVDX,BBG01JQGXGX5,2023-10-19 00:00:00,
25927,ITDC,BBG01JS4CJV9,2023-10-19 00:00:00,
25928,PAPI,BBG01JPP3MV8,2023-10-19 00:00:00,
25929,ITDA,BBG01JS483F7,2023-10-19 00:00:00,
25930,ITDI,BBG01JRZYMF8,2023-10-19 00:00:00,
25931,IRTR,BBG01JS4CLP1,2023-10-19 00:00:00,
25932,TSLT,BBG01JQWC344,2023-10-19 00:00:00,
25933,ULY,BBG006CZPXQ7,2023-10-19 00:00:00,
25934,EVIM,BBG01JPP6XL2,2023-10-19 00:00:00,
25935,ITDG,BBG01JRZW7C6,2023-10-19 00:00:00,
25936,TSLZ,BBG01JR3TYR6,2023-10-19 00:00:00,
25937,PHEQ,BBG01JPPN4L7,2023-10-19 00:00:00,
25938,ITDF,BBG01JRZWD79,2023-10-19 00:00:00,
25939,ITDH,BBG01JS048S4,2023-10-19 00:00:00,
25940,ITDE,BBG01JS019L2,2023-10-19 00:00:00,
25941,EVSB,BBG01JPRST42,2023-10-19 00:00:00,
25942,ITDB,BBG01JRZW8L4,2023-10-19 00:00:00,
25943,WBUY,"",2023-10-19 00:00:00,
22229,TRML,BBG00NX995R3,2023-10-20 00:00:00,
25948,CPBI,BBG01JRPZZQ8,2023-10-20 00:00:00,
25949,ABVX,BBG01JLQNZ03,2023-10-20 00:00:00,
25950,GOCT,BBG01JPPSDN0,2023-10-23 00:00:00,
25952,XOCT,BBG01JPFZKW8,2023-10-23 00:00:00,
25953,MRNY,BBG01JHDXZ06,2023-10-24 00:00:00,
25905,FBYDP,"",2023-10-06 00:00:00,2023-11-06 00:00:00
25955,BUFZ,BBG01JPH1F07,2023-10-26 00:00:00,
25956,GPIQ,BBG01JRTZQ08,2023-10-26 00:00:00,
25957,GPIX,BBG01JRK0B44,2023-10-26 00:00:00,
20432,AKU,BBG00JKSDZK0,2020-09-03 00:00:00,2023-10-25 00:00:00
25958,TSLP,BBG01JHJG3Z5,2023-10-27 00:00:00,
25959,NFLP,BBG01JHJNG88,2023-10-27 00:00:00,
25960,BHYB,BBG01JTRL253,2023-10-27 00:00:00,
25961,AAPY,BBG01JXKG7J3,2023-10-27 00:00:00,
25962,CCIA,"",2023-10-27 00:00:00,
25963,LUXHP,"",2023-10-27 00:00:00,
25946,EGOX,"",2023-10-20 00:00:00,2024-04-30 00:00:00
18585,BYU,BBG004P486T2,2023-10-30 00:00:00,
24045,EAFD,BBG014DGWS94,2022-01-11 00:00:00,2023-10-29 00:00:00
20405,CNTM,BBG01710KY40,2024-07-15 00:00:00,
25965,FTHF,BBG01JY9QT35,2023-10-31 00:00:00,
25966,AMZP,BBG01JZ6LFW3,2023-10-31 00:00:00,
25967,IWMY,BBG01JZ6HCY3,2023-10-31 00:00:00,
25968,ATGL,"",2023-10-31 00:00:00,
25969,GOOP,BBG01JZ6KLB4,2023-10-31 00:00:00,
25970,MSFY,BBG01JJ4J7L9,2023-10-31 00:00:00,
26040,FENI,BBG01K4JLYL7,2023-11-20 00:00:00,
25964,GYRE,BBG000F88SY8,2023-10-31 00:00:00,
25971,ENGNW,BBG01J3GCZQ9,2023-11-01 00:00:00,
25972,ENGN,BBG01J1GCYW7,2023-11-01 00:00:00,
23790,FRBNU,"",2021-12-10 00:00:00,2023-10-31 00:00:00
12381,SCU,BBG000RC3170,2009-12-01 00:00:00,2023-11-19 00:00:00
25973,JDOC,BBG01JNQF221,2023-11-02 00:00:00,
25974,SETH,BBG01JRV33W4,2023-11-02 00:00:00,
25975,DFVX,BBG01JXBYNY1,2023-11-02 00:00:00,
25976,JHAC,BBG01JZN5P34,2023-11-02 00:00:00,
25977,NLOP,BBG01JKVZQZ2,2023-11-02 00:00:00,
13023,TRAK,BBG000DFX8S7,2023-11-02 00:00:00,
25978,KNGS,BBG01JZVRM39,2023-11-02 00:00:00,
25979,DVDN,BBG01GF717D0,2023-11-02 00:00:00,
25980,SRHR,BBG01JYBMCD0,2023-11-02 00:00:00,
25982,LXEO,BBG00YB1C8M5,2023-11-03 00:00:00,
25983,CREVW,"",2023-11-03 00:00:00,
25984,CREV,"",2023-11-03 00:00:00,
23040,ASPAW,BBG011VGT6F5,2021-09-03 00:00:00,2023-11-02 00:00:00
22888,ASPAU,BBG011VF2B01,2021-08-06 00:00:00,2023-11-02 00:00:00
19075,NRGX,BBG00MF4SGM6,2019-01-29 00:00:00,2023-11-21 00:00:00
19639,KRRO,BBG00GFMTC38,2023-11-06 00:00:00,
22150,RMCOW,BBG010HFCYX2,2023-11-06 00:00:00,
25987,SHRT,BBG01K0WPWV1,2023-11-06 00:00:00,
693,BYON,BBG000BF7BV7,2023-11-06 00:00:00,
22155,RMCO,BBG00Z69M9L9,2023-11-06 00:00:00,
25988,FFOG,BBG01JZGNP93,2023-11-06 00:00:00,
25989,MTBA,BBG01JXBTW68,2023-11-07 00:00:00,
25990,LQAI,BBG01K1W6318,2023-11-07 00:00:00,
22169,BRNS,BBG00ZZPCP09,2023-11-07 00:00:00,
25991,TBG,BBG01K1ZF3K0,2023-11-07 00:00:00,
19075,PDX,BBG00MF4SGM6,2023-11-21 00:00:00,
25992,GVH,"",2023-11-08 00:00:00,
25993,DFGP,BBG01JXC17H9,2023-11-08 00:00:00,
25994,EMCC,BBG01JZZDVC5,2023-11-08 00:00:00,
25995,DFGX,BBG01JY7QVD3,2023-11-08 00:00:00,
25996,AERTW,"",2023-11-08 00:00:00,
25997,DGCB,BBG01JX91HJ2,2023-11-08 00:00:00,
22532,ONMD,BBG00ZLKW5Y0,2023-11-08 00:00:00,
24121,OLIT,BBG01386K935,2022-01-24 00:00:00,2023-11-08 00:00:00
24121,OPTX,BBG01386K935,2023-11-08 00:00:00,
25998,FTCB,BBG01K0TZ9L9,2023-11-08 00:00:00,
22525,ONMDW,BBG00ZZN7283,2023-11-08 00:00:00,
24126,OPTXW,BBG014QZJWQ5,2023-11-08 00:00:00,
25999,BEEZ,BBG01K0VKY08,2023-11-08 00:00:00,
23394,WE,BBG00W7FH7G7,2021-10-21 00:00:00,2023-11-07 00:00:00
26000,BWTG,BBG01K1W6WQ7,2023-11-09 00:00:00,
26001,HG,"",2023-11-09 00:00:00,
26002,AVMV,BBG01JYVFND0,2023-11-09 00:00:00,
26003,ANSCU,"",2023-11-09 00:00:00,
26004,AVEE,BBG01JY8SVC0,2023-11-09 00:00:00,
26005,CHR,"",2023-11-09 00:00:00,
26006,JSI,BBG01K26DV32,2023-11-09 00:00:00,
26007,AVMC,BBG01JYBR229,2023-11-09 00:00:00,
26008,AITRU,"",2023-11-09 00:00:00,
22442,INDIW,BBG00ZHZZY03,2021-06-11 00:00:00,2023-11-08 00:00:00
26009,CRGX,BBG01D59LY25,2023-11-10 00:00:00,
26010,ODVWZ,BBG01K3YFB96,2023-11-10 00:00:00,
18836,FLZA,BBG00M6PPPS6,2018-10-11 00:00:00,2023-11-09 00:00:00
17387,BOSS,BBG00FZHY342,2017-02-15 00:00:00,2023-11-12 00:00:00
20276,EDUT,BBG00VZRGYY4,2020-07-14 00:00:00,2023-11-12 00:00:00
26041,HRTS,BBG01K8GXRJ4,2023-11-21 00:00:00,
26011,ARKZ,BBG01K39ZRZ5,2023-11-14 00:00:00,
26012,SPQ,BBG01JXCFZ37,2023-11-14 00:00:00,
26013,GLACU,"",2023-11-14 00:00:00,
26014,DYNI,BBG01K3D9Y99,2023-11-14 00:00:00,
26015,ARKA,BBG01K1BL442,2023-11-14 00:00:00,
26016,RR,BBG01HRPF6Y9,2023-11-14 00:00:00,
25986,SHIM,BBG01JN8VS80,2023-11-03 00:00:00,
16689,RNAC,BBG001J19Q25,2023-11-14 00:00:00,
26017,SOF,BBG01K4VMTS3,2023-11-15 00:00:00,
26018,THTA,BBG01K4T8R35,2023-11-15 00:00:00,
26019,QLTY,BBG01K0RTKH0,2023-11-15 00:00:00,
26020,GHMS,BBG01K4TX0J9,2023-11-15 00:00:00,
26021,ARKY,BBG01K3MZNQ5,2023-11-15 00:00:00,
26022,ARKC,BBG01K0RGYT1,2023-11-15 00:00:00,
26023,ARKD,BBG01K4F2RG7,2023-11-15 00:00:00,
22760,AGOV,BBG011WV0B43,2021-07-22 00:00:00,2023-11-14 00:00:00
26049,SYRE,BBG0067L94B2,2023-11-28 00:00:00,
26042,AGQI,BBG01K8H7QZ5,2023-11-21 00:00:00,
26024,MURA,"",2023-11-16 00:00:00,
26025,CAPTW,"",2023-11-16 00:00:00,
26026,CAPT,"",2023-11-16 00:00:00,
26027,SDCP,BBG01K19DM00,2023-11-16 00:00:00,
26028,CRTC,BBG01JZH8PR8,2023-11-16 00:00:00,
24464,JGGCR,"",2022-04-04 00:00:00,2023-11-15 00:00:00
25985,MURAV,"",2023-11-03 00:00:00,2023-11-15 00:00:00
25981,ALKSV,"",2023-11-03 00:00:00,2023-11-15 00:00:00
26029,RVMDW,BBG01K4M90R2,2023-11-17 00:00:00,
26030,ABTS,"",2023-11-17 00:00:00,
24630,CMRA,BBG017NL7GF2,2022-05-20 00:00:00,2023-11-16 00:00:00
20369,KBNT,BBG00M62HCK3,2020-08-12 00:00:00,2023-11-16 00:00:00
17245,VSHY,BBG00FGQSZ58,2023-11-28 00:00:00,
26031,SNOV,BBG01K6WG376,2023-11-20 00:00:00,
26032,FELV,BBG01K786HR6,2023-11-20 00:00:00,
26033,FMDE,BBG01K785Q33,2023-11-20 00:00:00,
26034,FELC,BBG01K4JD1F5,2023-11-20 00:00:00,
26035,XNOV,BBG01K70M2B5,2023-11-20 00:00:00,
26036,FESM,BBG01K786LQ8,2023-11-20 00:00:00,
26037,GHEE,BBG01K7H09S9,2023-11-20 00:00:00,
26038,FELG,BBG01K4K7ZF4,2023-11-20 00:00:00,
26039,GNOV,BBG01K55JJ96,2023-11-20 00:00:00,
6005,BFX,BBG000BRJY75,2023-11-01 00:00:00,2024-03-05 00:00:00
26043,ABLLL,"",2023-11-22 00:00:00,
26044,CGBDL,"",2023-11-22 00:00:00,
17227,IHIT,BBG00FGS22P3,2016-11-23 00:00:00,2023-11-27 00:00:00
26045,NMFCZ,"",2023-11-24 00:00:00,
